category,type,comparative_word,is_to,sub_word,target_word
syntactic,gram4-superlative,bad,worst,great,greatest
syntactic,gram4-superlative,bad,worst,high,highest
syntactic,gram4-superlative,bad,worst,hot,hottest
syntactic,gram4-superlative,bad,worst,large,largest
syntactic,gram4-superlative,bad,worst,long,longest
syntactic,gram4-superlative,bad,worst,low,lowest
syntactic,gram4-superlative,bad,worst,lucky,luckiest
syntactic,gram4-superlative,bad,worst,old,oldest
syntactic,gram4-superlative,bad,worst,quick,quickest
syntactic,gram4-superlative,bad,worst,sharp,sharpest
syntactic,gram4-superlative,bad,worst,simple,simplest
syntactic,gram4-superlative,bad,worst,short,shortest
syntactic,gram4-superlative,bad,worst,slow,slowest
syntactic,gram4-superlative,bad,worst,small,smallest
syntactic,gram4-superlative,bad,worst,smart,smartest
syntactic,gram4-superlative,bad,worst,strange,strangest
syntactic,gram4-superlative,bad,worst,strong,strongest
syntactic,gram4-superlative,bad,worst,sweet,sweetest
syntactic,gram4-superlative,bad,worst,tall,tallest
syntactic,gram4-superlative,bad,worst,tasty,tastiest
syntactic,gram4-superlative,bad,worst,warm,warmest
syntactic,gram4-superlative,bad,worst,weak,weakest
syntactic,gram4-superlative,bad,worst,weird,weirdest
syntactic,gram4-superlative,bad,worst,wide,widest
syntactic,gram4-superlative,bad,worst,young,youngest
syntactic,gram4-superlative,big,biggest,bright,brightest
syntactic,gram4-superlative,big,biggest,cold,coldest
syntactic,gram4-superlative,big,biggest,cool,coolest
syntactic,gram4-superlative,big,biggest,dark,darkest
syntactic,gram4-superlative,big,biggest,easy,easiest
syntactic,gram4-superlative,big,biggest,fast,fastest
syntactic,gram4-superlative,big,biggest,good,best
syntactic,gram4-superlative,big,biggest,great,greatest
syntactic,gram4-superlative,big,biggest,high,highest
syntactic,gram4-superlative,big,biggest,hot,hottest
syntactic,gram4-superlative,big,biggest,large,largest
syntactic,gram4-superlative,big,biggest,long,longest
syntactic,gram4-superlative,big,biggest,low,lowest
syntactic,gram4-superlative,big,biggest,lucky,luckiest
syntactic,gram4-superlative,big,biggest,old,oldest
syntactic,gram4-superlative,big,biggest,quick,quickest
syntactic,gram4-superlative,big,biggest,sharp,sharpest
syntactic,gram4-superlative,big,biggest,simple,simplest
syntactic,gram4-superlative,big,biggest,short,shortest
syntactic,gram4-superlative,big,biggest,slow,slowest
syntactic,gram4-superlative,big,biggest,small,smallest
syntactic,gram4-superlative,big,biggest,smart,smartest
syntactic,gram4-superlative,big,biggest,strange,strangest
syntactic,gram4-superlative,big,biggest,strong,strongest
syntactic,gram4-superlative,big,biggest,sweet,sweetest
syntactic,gram4-superlative,big,biggest,tall,tallest
syntactic,gram4-superlative,big,biggest,tasty,tastiest
syntactic,gram4-superlative,big,biggest,warm,warmest
syntactic,gram4-superlative,big,biggest,weak,weakest
syntactic,gram4-superlative,big,biggest,weird,weirdest
syntactic,gram4-superlative,big,biggest,wide,widest
syntactic,gram4-superlative,big,biggest,young,youngest
syntactic,gram4-superlative,big,biggest,bad,worst
syntactic,gram4-superlative,bright,brightest,cold,coldest
syntactic,gram4-superlative,bright,brightest,cool,coolest
syntactic,gram4-superlative,bright,brightest,dark,darkest
syntactic,gram4-superlative,bright,brightest,easy,easiest
syntactic,gram4-superlative,bright,brightest,fast,fastest
syntactic,gram4-superlative,bright,brightest,good,best
syntactic,gram4-superlative,bright,brightest,great,greatest
syntactic,gram4-superlative,bright,brightest,high,highest
syntactic,gram4-superlative,bright,brightest,hot,hottest
syntactic,gram4-superlative,bright,brightest,large,largest
syntactic,gram4-superlative,bright,brightest,long,longest
syntactic,gram4-superlative,bright,brightest,low,lowest
syntactic,gram4-superlative,bright,brightest,lucky,luckiest
syntactic,gram4-superlative,bright,brightest,old,oldest
syntactic,gram4-superlative,bright,brightest,quick,quickest
syntactic,gram4-superlative,bright,brightest,sharp,sharpest
syntactic,gram4-superlative,bright,brightest,simple,simplest
syntactic,gram4-superlative,bright,brightest,short,shortest
syntactic,gram4-superlative,bright,brightest,slow,slowest
syntactic,gram4-superlative,bright,brightest,small,smallest
syntactic,gram4-superlative,bright,brightest,smart,smartest
syntactic,gram4-superlative,bright,brightest,strange,strangest
syntactic,gram4-superlative,bright,brightest,strong,strongest
syntactic,gram4-superlative,bright,brightest,sweet,sweetest
syntactic,gram4-superlative,bright,brightest,tall,tallest
syntactic,gram4-superlative,bright,brightest,tasty,tastiest
syntactic,gram4-superlative,bright,brightest,warm,warmest
syntactic,gram4-superlative,bright,brightest,weak,weakest
syntactic,gram4-superlative,bright,brightest,weird,weirdest
syntactic,gram4-superlative,bright,brightest,wide,widest
syntactic,gram4-superlative,bright,brightest,young,youngest
syntactic,gram4-superlative,bright,brightest,bad,worst
syntactic,gram4-superlative,bright,brightest,big,biggest
syntactic,gram4-superlative,cold,coldest,cool,coolest
syntactic,gram4-superlative,cold,coldest,dark,darkest
syntactic,gram4-superlative,cold,coldest,easy,easiest
syntactic,gram4-superlative,cold,coldest,fast,fastest
syntactic,gram4-superlative,cold,coldest,good,best
syntactic,gram4-superlative,cold,coldest,great,greatest
syntactic,gram4-superlative,cold,coldest,high,highest
syntactic,gram4-superlative,cold,coldest,hot,hottest
syntactic,gram4-superlative,cold,coldest,large,largest
syntactic,gram4-superlative,cold,coldest,long,longest
syntactic,gram4-superlative,cold,coldest,low,lowest
syntactic,gram4-superlative,cold,coldest,lucky,luckiest
syntactic,gram4-superlative,cold,coldest,old,oldest
syntactic,gram4-superlative,cold,coldest,quick,quickest
syntactic,gram4-superlative,cold,coldest,sharp,sharpest
syntactic,gram4-superlative,cold,coldest,simple,simplest
syntactic,gram4-superlative,cold,coldest,short,shortest
syntactic,gram4-superlative,cold,coldest,slow,slowest
syntactic,gram4-superlative,cold,coldest,small,smallest
syntactic,gram4-superlative,cold,coldest,smart,smartest
syntactic,gram4-superlative,cold,coldest,strange,strangest
syntactic,gram4-superlative,cold,coldest,strong,strongest
syntactic,gram4-superlative,cold,coldest,sweet,sweetest
syntactic,gram4-superlative,cold,coldest,tall,tallest
syntactic,gram4-superlative,cold,coldest,tasty,tastiest
syntactic,gram4-superlative,cold,coldest,warm,warmest
syntactic,gram4-superlative,cold,coldest,weak,weakest
syntactic,gram4-superlative,cold,coldest,weird,weirdest
syntactic,gram4-superlative,cold,coldest,wide,widest
syntactic,gram4-superlative,cold,coldest,young,youngest
syntactic,gram4-superlative,cold,coldest,bad,worst
syntactic,gram4-superlative,cold,coldest,big,biggest
syntactic,gram4-superlative,cold,coldest,bright,brightest
syntactic,gram4-superlative,cool,coolest,dark,darkest
syntactic,gram4-superlative,cool,coolest,easy,easiest
syntactic,gram4-superlative,cool,coolest,fast,fastest
syntactic,gram4-superlative,cool,coolest,good,best
syntactic,gram4-superlative,cool,coolest,great,greatest
syntactic,gram4-superlative,cool,coolest,high,highest
syntactic,gram4-superlative,cool,coolest,hot,hottest
syntactic,gram4-superlative,cool,coolest,large,largest
syntactic,gram4-superlative,cool,coolest,long,longest
syntactic,gram4-superlative,cool,coolest,low,lowest
syntactic,gram4-superlative,cool,coolest,lucky,luckiest
syntactic,gram4-superlative,cool,coolest,old,oldest
syntactic,gram4-superlative,cool,coolest,quick,quickest
syntactic,gram4-superlative,cool,coolest,sharp,sharpest
syntactic,gram4-superlative,cool,coolest,simple,simplest
syntactic,gram4-superlative,cool,coolest,short,shortest
syntactic,gram4-superlative,cool,coolest,slow,slowest
syntactic,gram4-superlative,cool,coolest,small,smallest
syntactic,gram4-superlative,cool,coolest,smart,smartest
syntactic,gram4-superlative,cool,coolest,strange,strangest
syntactic,gram4-superlative,cool,coolest,strong,strongest
syntactic,gram4-superlative,cool,coolest,sweet,sweetest
syntactic,gram4-superlative,cool,coolest,tall,tallest
syntactic,gram4-superlative,cool,coolest,tasty,tastiest
syntactic,gram4-superlative,cool,coolest,warm,warmest
syntactic,gram4-superlative,cool,coolest,weak,weakest
syntactic,gram4-superlative,cool,coolest,weird,weirdest
syntactic,gram4-superlative,cool,coolest,wide,widest
syntactic,gram4-superlative,cool,coolest,young,youngest
syntactic,gram4-superlative,cool,coolest,bad,worst
syntactic,gram4-superlative,cool,coolest,big,biggest
syntactic,gram4-superlative,cool,coolest,bright,brightest
syntactic,gram4-superlative,cool,coolest,cold,coldest
syntactic,gram4-superlative,dark,darkest,easy,easiest
syntactic,gram4-superlative,dark,darkest,fast,fastest
syntactic,gram4-superlative,dark,darkest,good,best
syntactic,gram4-superlative,dark,darkest,great,greatest
syntactic,gram4-superlative,dark,darkest,high,highest
syntactic,gram4-superlative,dark,darkest,hot,hottest
syntactic,gram4-superlative,dark,darkest,large,largest
syntactic,gram4-superlative,dark,darkest,long,longest
syntactic,gram4-superlative,dark,darkest,low,lowest
syntactic,gram4-superlative,dark,darkest,lucky,luckiest
syntactic,gram4-superlative,dark,darkest,old,oldest
syntactic,gram4-superlative,dark,darkest,quick,quickest
syntactic,gram4-superlative,dark,darkest,sharp,sharpest
syntactic,gram4-superlative,dark,darkest,simple,simplest
syntactic,gram4-superlative,dark,darkest,short,shortest
syntactic,gram4-superlative,dark,darkest,slow,slowest
syntactic,gram4-superlative,dark,darkest,small,smallest
syntactic,gram4-superlative,dark,darkest,smart,smartest
syntactic,gram4-superlative,dark,darkest,strange,strangest
syntactic,gram4-superlative,dark,darkest,strong,strongest
syntactic,gram4-superlative,dark,darkest,sweet,sweetest
syntactic,gram4-superlative,dark,darkest,tall,tallest
syntactic,gram4-superlative,dark,darkest,tasty,tastiest
syntactic,gram4-superlative,dark,darkest,warm,warmest
syntactic,gram4-superlative,dark,darkest,weak,weakest
syntactic,gram4-superlative,dark,darkest,weird,weirdest
syntactic,gram4-superlative,dark,darkest,wide,widest
syntactic,gram4-superlative,dark,darkest,young,youngest
syntactic,gram4-superlative,dark,darkest,bad,worst
syntactic,gram4-superlative,dark,darkest,big,biggest
syntactic,gram4-superlative,dark,darkest,bright,brightest
syntactic,gram4-superlative,dark,darkest,cold,coldest
syntactic,gram4-superlative,dark,darkest,cool,coolest
syntactic,gram4-superlative,easy,easiest,fast,fastest
syntactic,gram4-superlative,easy,easiest,good,best
syntactic,gram4-superlative,easy,easiest,great,greatest
syntactic,gram4-superlative,easy,easiest,high,highest
syntactic,gram4-superlative,easy,easiest,hot,hottest
syntactic,gram4-superlative,easy,easiest,large,largest
syntactic,gram4-superlative,easy,easiest,long,longest
syntactic,gram4-superlative,easy,easiest,low,lowest
syntactic,gram4-superlative,easy,easiest,lucky,luckiest
syntactic,gram4-superlative,easy,easiest,old,oldest
syntactic,gram4-superlative,easy,easiest,quick,quickest
syntactic,gram4-superlative,easy,easiest,sharp,sharpest
syntactic,gram4-superlative,easy,easiest,simple,simplest
syntactic,gram4-superlative,easy,easiest,short,shortest
syntactic,gram4-superlative,easy,easiest,slow,slowest
syntactic,gram4-superlative,easy,easiest,small,smallest
syntactic,gram4-superlative,easy,easiest,smart,smartest
syntactic,gram4-superlative,easy,easiest,strange,strangest
syntactic,gram4-superlative,easy,easiest,strong,strongest
syntactic,gram4-superlative,easy,easiest,sweet,sweetest
syntactic,gram4-superlative,easy,easiest,tall,tallest
syntactic,gram4-superlative,easy,easiest,tasty,tastiest
syntactic,gram4-superlative,easy,easiest,warm,warmest
syntactic,gram4-superlative,easy,easiest,weak,weakest
syntactic,gram4-superlative,easy,easiest,weird,weirdest
syntactic,gram4-superlative,easy,easiest,wide,widest
syntactic,gram4-superlative,easy,easiest,young,youngest
syntactic,gram4-superlative,easy,easiest,bad,worst
syntactic,gram4-superlative,easy,easiest,big,biggest
syntactic,gram4-superlative,easy,easiest,bright,brightest
syntactic,gram4-superlative,easy,easiest,cold,coldest
syntactic,gram4-superlative,easy,easiest,cool,coolest
syntactic,gram4-superlative,easy,easiest,dark,darkest
syntactic,gram4-superlative,fast,fastest,good,best
syntactic,gram4-superlative,fast,fastest,great,greatest
syntactic,gram4-superlative,fast,fastest,high,highest
syntactic,gram4-superlative,fast,fastest,hot,hottest
syntactic,gram4-superlative,fast,fastest,large,largest
syntactic,gram4-superlative,fast,fastest,long,longest
syntactic,gram4-superlative,fast,fastest,low,lowest
syntactic,gram4-superlative,fast,fastest,lucky,luckiest
syntactic,gram4-superlative,fast,fastest,old,oldest
syntactic,gram4-superlative,fast,fastest,quick,quickest
syntactic,gram4-superlative,fast,fastest,sharp,sharpest
syntactic,gram4-superlative,fast,fastest,simple,simplest
syntactic,gram4-superlative,fast,fastest,short,shortest
syntactic,gram4-superlative,fast,fastest,slow,slowest
syntactic,gram4-superlative,fast,fastest,small,smallest
syntactic,gram4-superlative,fast,fastest,smart,smartest
syntactic,gram4-superlative,fast,fastest,strange,strangest
syntactic,gram4-superlative,fast,fastest,strong,strongest
syntactic,gram4-superlative,fast,fastest,sweet,sweetest
syntactic,gram4-superlative,fast,fastest,tall,tallest
syntactic,gram4-superlative,fast,fastest,tasty,tastiest
syntactic,gram4-superlative,fast,fastest,warm,warmest
syntactic,gram4-superlative,fast,fastest,weak,weakest
syntactic,gram4-superlative,fast,fastest,weird,weirdest
syntactic,gram4-superlative,fast,fastest,wide,widest
syntactic,gram4-superlative,fast,fastest,young,youngest
syntactic,gram4-superlative,fast,fastest,bad,worst
syntactic,gram4-superlative,fast,fastest,big,biggest
syntactic,gram4-superlative,fast,fastest,bright,brightest
syntactic,gram4-superlative,fast,fastest,cold,coldest
syntactic,gram4-superlative,fast,fastest,cool,coolest
syntactic,gram4-superlative,fast,fastest,dark,darkest
syntactic,gram4-superlative,fast,fastest,easy,easiest
syntactic,gram4-superlative,good,best,great,greatest
syntactic,gram4-superlative,good,best,high,highest
syntactic,gram4-superlative,good,best,hot,hottest
syntactic,gram4-superlative,good,best,large,largest
syntactic,gram4-superlative,good,best,long,longest
syntactic,gram4-superlative,good,best,low,lowest
syntactic,gram4-superlative,good,best,lucky,luckiest
syntactic,gram4-superlative,good,best,old,oldest
syntactic,gram4-superlative,good,best,quick,quickest
syntactic,gram4-superlative,good,best,sharp,sharpest
syntactic,gram4-superlative,good,best,simple,simplest
syntactic,gram4-superlative,good,best,short,shortest
syntactic,gram4-superlative,good,best,slow,slowest
syntactic,gram4-superlative,good,best,small,smallest
syntactic,gram4-superlative,good,best,smart,smartest
syntactic,gram4-superlative,good,best,strange,strangest
syntactic,gram4-superlative,good,best,strong,strongest
syntactic,gram4-superlative,good,best,sweet,sweetest
